6.55528e-5,7.22882e-5,7.72879e-5,7.7916e-5,7.2776e-5,6.22132e-5,5.19883e-5,5.78119e-5,6.35333e-5,6.55653e-5,6.66505e-5,6.82163e-5
1.08191e-5,1.05927e-5,9.86594e-6,8.62002e-6,8.50357e-6,7.45369e-6,5.07732e-6,3.40932e-6,2.25971e-6,2.8361e-6,3.61413e-6,3.45469e-6
2.58484e-6,1.98083e-6,1.88876e-6,2.13571e-6,2.53494e-6,2.53657e-6,1.8631e-6,1.25848e-6,5.20699e-7,1.14169e-6,1.33963e-6,5.70325e-7
6.56987e-7,5.35551e-7,1.27579e-6,1.2583e-6,1.63711e-6,2.32707e-6,1.30561e-6,1.09402e-6,3.56295e-7,8.58968e-7,1.01076e-6,4.05657e-7
6.21158e-7,6.10022e-7,1.18956e-6,1.38522e-6,1.76361e-6,2.25843e-6,1.5827e-6,1.0721e-6,3.60887e-7,1.09228e-6,1.24196e-6,6.17432e-7
4.98379e-7,6.09975e-7,1.26041e-6,1.22235e-6,1.65338e-6,2.31682e-6,1.36603e-6,1.07639e-6,3.15408e-7,8.33199e-7,9.67428e-7,3.53432e-7
6.1206e-7,5.96729e-7,1.21567e-6,1.36259e-6,1.72045e-6,2.23923e-6,1.50652e-6,1.06241e-6,2.82506e-7,1.04447e-6,1.23543e-6,6.80061e-7
5.34768e-7,6.20791e-7,1.2176e-6,1.29405e-6,1.73351e-6,2.33081e-6,1.51121e-6,1.03949e-6,3.57404e-7,8.51514e-7,1.02298e-6,4.02475e-7
5.92632e-7,5.82681e-7,1.24348e-6,1.32602e-6,1.68344e-6,2.24473e-6,1.47604e-6,1.05919e-6,3.20459e-7,9.52204e-7,1.11727e-6,5.82352e-7
5.74279e-7,6.20887e-7,1.17737e-6,1.35559e-6,1.80118e-6,2.32302e-6,1.62866e-6,1.03481e-6,4.24916e-7,9.58538e-7,1.12275e-6,4.62758e-7
5.63767e-7,5.67758e-7,1.26564e-6,1.27146e-6,1.64142e-6,2.2655e-6,1.35826e-6,1.0657e-6,3.55289e-7,8.68943e-7,9.99399e-7,4.81249e-7
6.03732e-7,6.15489e-7,1.17824e-6,1.38675e-6,1.80765e-6,2.2934e-6,1.66521e-6,1.06555e-6,4.34571e-7,1.06166e-6,1.18166e-6,4.64262e-7
5.29157e-7,5.8464e-7,1.2746e-6,1.22184e-6,1.61981e-6,2.29172e-6,1.28146e-6,1.07948e-6,3.43382e-7,8.49518e-7,1.00327e-6,4.04431e-7
6.16844e-7,6.07416e-7,1.19129e-6,1.38396e-6,1.76397e-6,2.25809e-6,1.58232e-6,1.07187e-6,3.60728e-7,1.09228e-6,1.24185e-6,6.17321e-7
