0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0




5.5041e-9,2.77755e-9,4.07272e-9,4.08136e-9,2.50766e-9,2.81208e-9,2.1047e-9,1.80302e-9,5.40383e-9,3.53177e-9,1.75151e-9,2.75382e-9
9.20768e-7,4.33703e-7,2.86034e-7,8.49688e-7,8.34417e-7,5.62892e-7,5.7461e-7,3.17415e-7,9.22727e-7,6.04708e-7,5.7991e-7,4.31587e-7
5.3348e-6,3.07088e-6,8.02637e-6,1.45941e-5,1.41774e-5,1.1829e-5,1.02365e-5,6.22407e-6,1.20648e-5,9.60643e-6,1.27183e-5,1.36568e-5
0.000268847,0.000184845,0.000181722,0.000112923,9.65754e-5,0.000205118,0.000321882,0.000430453,0.000438526,0.000325985,0.000265239,0.000286347
0.0151153,0.0144295,0.0111913,0.00786026,0.00582602,0.00540718,0.00577407,0.00607943,0.00656957,0.00773675,0.0089559,0.0117053
0.0308081,0.0484929,0.0278601,0.00417519,0.00483448,0.00646913,0.00819353,0.00788207,0.00958333,0.0110637,0.0101983,0.0118879
0.0210957,0.0535224,0.0305589,0.00373063,0.00165395,0.00211353,0.00219422,0.00207368,0.00343023,0.00264253,0.000733932,0.000978322
0.021262,0.0534991,0.0300709,0.00287607,0.000567542,0.000827607,0.000580372,0.00057359,0.00174849,0.00130132,0.00038625,0.000694053
0.0222498,0.0520395,0.0305116,0.00270343,0.000713036,0.00092677,0.000774084,0.000983862,0.00182446,0.00172827,0.00137997,0.00139313
0.0202742,0.0263508,0.0247108,0.0213873,0.0198407,0.0168556,0.00896725,0.00474273,0.00862042,0.00943213,0.00805834,0.0124643
0.00728272,0.0104774,0.0131501,0.01758,0.0166187,0.020006,0.00767787,0.00785096,0.0123738,0.0111738,0.00581688,0.00730712
0.00371381,0.00325768,0.00106,0.0103663,0.0338572,0.0244162,0.00585493,0.00365299,0.0044884,0.00423974,0.00375251,0.00376997
0.000488038,0.00053839,0.000434204,0.0094467,0.033464,0.0238837,0.00349233,0.000442464,0.000792535,0.000646118,0.000366639,0.000281776
0.000183303,0.000126321,0.000324253,0.00897367,0.0331773,0.0237046,0.00305414,0.000238819,0.0003271,0.000416024,0.000217818,0.000210009
0.00316686,0.00203401,0.00145443,0.0105077,0.0326252,0.0241352,0.00460005,0.00206271,0.00274218,0.00352383,0.00353785,0.00337591
0.00476791,0.00915986,0.00895511,0.0122366,0.0136182,0.0138563,0.00947524,0.0114715,0.00803377,0.00523574,0.00917944,0.00676534
0.0074756,0.00849831,0.00854,0.00916787,0.010029,0.00913769,0.01071,0.0144612,0.0224051,0.017999,0.0114569,0.0106876
0.00114067,0.0010187,0.00136577,0.00429507,0.00645693,0.00426818,0.00327978,0.00586569,0.0165303,0.015169,0.00421061,0.00338238
0.000332159,0.000428379,0.00049145,0.00243908,0.00377913,0.00153347,0.00133981,0.00413703,0.0149378,0.0125802,0.00323894,0.00156957
0.000239676,0.00055696,0.000250026,0.00182693,0.00264766,0.000992944,0.0011668,0.00405766,0.0148622,0.0123961,0.00255233,0.00099056
0.00343689,0.00181564,0.00271696,0.00410616,0.00451164,0.00454512,0.00586927,0.00912531,0.012365,0.0100644,0.00590488,0.0046249
0.00757466,0.00693112,0.0062707,0.00512032,0.00532288,0.00672783,0.00755334,0.00923082,0.0114324,0.014166,0.0133383,0.00947886
0.00185554,0.00175096,0.00165086,0.0016989,0.00285503,0.00325995,0.00298524,0.00333442,0.00579099,0.0146695,0.0117531,0.00398839
0.000301843,0.000439958,0.000551578,0.000585955,0.00136969,0.00125936,0.000694677,0.000599781,0.00283057,0.0110653,0.0102333,0.00238642
6.5162e-5,0.000313499,0.00037055,0.000236583,0.000719936,0.000872763,0.000404095,0.000235059,0.00246254,0.0102156,0.00935488,0.00195758
0.000397219,0.000648165,0.000527805,0.000456326,0.000845574,0.00104069,0.00080715,0.00110324,0.00252818,0.0109002,0.00911204,0.00218488
0.00429632,0.00159016,0.00378126,0.00416902,0.00373895,0.00391951,0.00522394,0.00468206,0.0072758,0.0104293,0.0099816,0.00730293
0.00661381,0.00479823,0.00471432,0.00746526,0.00903582,0.00777435,0.00760035,0.00824117,0.018311,0.0195532,0.0130094,0.0115068
0.000873998,0.000674042,0.000770839,0.00338577,0.00470696,0.00288106,0.00349498,0.00563035,0.0149862,0.0140517,0.00319306,0.00340317
0.000198269,0.000197905,0.000290225,0.00228589,0.00315577,0.000885825,0.00140872,0.00380602,0.0129225,0.0111649,0.00353563,0.00187159
0.000110912,0.000158371,0.000253972,0.00207921,0.00275797,0.000932619,0.000942166,0.00342101,0.0129076,0.0109626,0.00272645,0.00134387
0.00469522,0.00412748,0.00393543,0.00536316,0.00616508,0.00483747,0.00460268,0.00778701,0.0177243,0.0154737,0.00619654,0.00526107
0.00982256,0.0104589,0.00566109,0.0137535,0.0159958,0.0142489,0.011743,0.0114018,0.0209054,0.0202711,0.0137567,0.00397707
0.00603327,0.00579295,0.00432265,0.0116602,0.0336428,0.0265323,0.00577261,0.00555356,0.0102179,0.00898127,0.00529247,0.00371016
0.0015138,0.000805373,0.000700943,0.00853332,0.0321571,0.0250258,0.00470863,0.00188154,0.00195938,0.00138141,0.000706986,0.00158463
0.00101309,0.000255971,0.00023661,0.00766785,0.0313932,0.0243212,0.00365873,0.000222278,0.00042476,0.000587519,0.000702652,0.00140467
0.00104967,0.000202653,0.000108549,0.00777954,0.0316104,0.0239855,0.0035472,0.000191514,0.000351369,0.000349262,0.00067088,0.00140648
0.00114459,0.00128516,0.000979602,0.0108331,0.0328322,0.0226377,0.00322269,0.000897832,0.000768122,0.000889546,0.000603012,0.00170049
0.00309665,0.00458896,0.00734133,0.0125974,0.0149393,0.0123993,0.0071695,0.00442397,0.00382178,0.00340223,0.00317192,0.00295557
0.000545012,0.00111447,0.00123523,0.0012029,0.00183037,0.00209529,0.0015795,0.00190589,0.00222015,0.00149735,0.00124134,0.000969218
0.000361804,0.000592712,0.000502847,0.000839814,0.00127016,0.000965168,0.000785785,0.000905132,0.000377405,0.00124224,0.00152881,0.000833809
0.000624621,0.000272434,0.000189918,0.00028471,0.000906052,0.00104157,0.000806781,0.00088335,0.000765097,0.000390432,0.00131763,0.0010967
0.00141736,0.000993847,0.000826588,0.000472511,0.00136717,0.000695321,0.00129995,0.00126438,0.00108005,0.00135445,0.00129298,0.00105498
0.00852398,0.00925766,0.0108722,0.0175204,0.0239219,0.0200793,0.0118457,0.00991156,0.0114318,0.011563,0.00889071,0.00784299
0.0033183,0.00289007,0.00257127,0.0109882,0.0365371,0.0273327,0.00791554,0.00549489,0.00593308,0.00543846,0.00309933,0.00405363
0.000872039,0.000475318,0.000515945,0.0103348,0.0352367,0.0250959,0.00417843,0.000915897,0.000771676,0.00117833,0.00107558,0.00107808
0.000457236,0.0001802,0.000104315,0.00945976,0.0342829,0.0242067,0.00318388,0.000229524,0.00032495,0.000396119,0.000738587,0.000696762
0.000585445,0.000359615,0.00035562,0.00978309,0.0342119,0.0242391,0.00350075,0.000392999,0.000604879,0.00105521,0.000135723,0.000898575
0.0024341,0.00139532,0.00360861,0.0145915,0.0259646,0.0210084,0.0106721,0.00606055,0.00538639,0.00516298,0.00285348,0.00318825
0.00433841,0.00371454,0.00604584,0.00271668,0.00485336,0.00348184,0.00744774,0.00859356,0.00339315,0.00839178,0.00632085,0.00557063
0.00567817,0.00480833,0.00443536,0.00731587,0.00889837,0.0061726,0.00716248,0.0083953,0.0182531,0.0198645,0.0112716,0.00833089
0.000594267,0.000581221,0.000803045,0.00377187,0.00636809,0.00359156,0.00231694,0.00404612,0.0132096,0.0151413,0.00385687,0.00174287
0.000134655,0.000191288,0.000201579,0.00256154,0.00437553,0.00170467,0.00105898,0.00332137,0.0132643,0.012247,0.00297115,0.000972654
