3.71984e-6,4.31678e-6,7.60074e-6,1.72312e-5,2.27552e-5,2.08601e-5,1.54278e-5,8.36795e-6,4.12659e-6,4.20143e-6,3.67248e-6,2.99459e-6
7.39633e-5,4.04389e-5,2.872e-5,8.79805e-5,0.000163486,0.000153533,8.29717e-5,4.94509e-5,8.71878e-5,0.000130507,6.74987e-5,6.0615e-5
0.000206347,0.000120334,8.08701e-5,0.000168288,0.000353372,0.00035494,0.00016015,0.00011157,0.000223073,0.000326369,0.000167471,0.000162564
0.000303322,0.00016967,0.000131406,0.000223173,0.000600406,0.000640514,0.0002408,0.000141035,0.000421302,0.000665361,0.00026269,0.000228141
0.000463842,0.000296016,0.000171917,0.000330054,0.000963568,0.000997639,0.000348972,0.000198105,0.00065277,0.00110603,0.000423982,0.000404866
0.000637695,0.000429593,0.000180627,0.000496039,0.00145469,0.00144811,0.000524813,0.000265059,0.000982434,0.00163288,0.000632841,0.000593259
0.000860805,0.000577209,0.000269243,0.00067241,0.00199692,0.00193627,0.000664965,0.000277274,0.0012755,0.00210642,0.00102384,0.000830632
0.00114215,0.000707949,0.000496563,0.000953363,0.0026784,0.00259535,0.000789348,0.000423483,0.00172107,0.00259538,0.00109527,0.000826238
0.00138994,0.000859585,0.000607985,0.00119513,0.00338146,0.00337063,0.000971123,0.000466816,0.00198435,0.00316783,0.00157765,0.00120878
0.00175492,0.00100955,0.000608736,0.00118204,0.00399441,0.00404324,0.00135591,0.000717781,0.00275597,0.00440506,0.00187185,0.00161563
0.00221482,0.00131433,0.000637947,0.00139822,0.0046563,0.00487566,0.00177166,0.000992,0.00326135,0.00579443,0.00254316,0.00201636
0.00299508,0.00177292,0.000960679,0.00206383,0.00551349,0.00565288,0.00216431,0.000949187,0.00392283,0.00723147,0.0026581,0.00241696
0.00303122,0.0020072,0.00123173,0.00253933,0.00641377,0.00677645,0.00223512,0.000713809,0.00464714,0.00816351,0.00274891,0.00234835
0.00383212,0.00226915,0.00141756,0.00238222,0.00667343,0.00751235,0.00249112,0.00105641,0.00508021,0.00816028,0.00292204,0.00287709
