-13.0135,2.2326,0.730323,-0.0469914,0.70732,0.519561,0.178136,0.188626,-0.199767,-0.338676,-0.191095,-0.119797,-0.00207166,-0.00401661,0.423659,0.186192,0.0780944,-0.106078,0.142323,-0.225603
-12.5821,2.31751,0.808896,-0.0742934,0.654713,0.375929,0.158607,0.247766,-0.306949,-0.186121,-0.314787,-0.0529231,-0.162823,-0.0641329,0.492828,0.106779,-0.0175253,-0.0679636,0.102807,-0.210061
-12.2591,2.1964,0.862557,-0.0676855,0.595154,0.435688,0.160041,0.200594,-0.211598,-0.251604,-0.319016,-0.128514,-0.0550633,0.0215357,0.515287,0.225262,0.0107403,-0.0226453,-0.119175,-0.328022
-11.8997,2.19892,0.929648,-0.147454,0.450931,0.468941,0.264952,0.358112,-0.314436,-0.303555,-0.197963,-0.199849,-0.153792,0.0913902,0.420016,0.137897,0.0903986,-0.0635099,0.0591908,-0.188371
-11.7104,2.38199,0.754514,-0.0383113,0.668728,0.370953,0.1381,0.156451,-0.194106,-0.178782,-0.363774,-0.220395,0.028267,0.0431069,0.426744,0.27768,0.0788169,-0.0800636,-0.215255,-0.158673
-11.4479,2.30373,0.910427,-0.0352029,0.470463,0.307019,0.264232,0.16879,-0.292831,-0.183902,-0.326706,-0.0307249,0.153921,0.0214559,0.604976,0.0604455,0.0122047,-0.142759,-0.110922,-0.0618912
-11.1512,2.27856,0.98413,-0.00826526,0.643764,0.38904,-0.0358379,0.302318,-0.324005,-0.292711,-0.279917,-0.0906864,0.009286,0.152217,0.469337,-0.0305503,0.136905,-0.142078,-0.137347,-0.204177
-11.0262,2.11386,0.931894,-0.093747,0.586474,0.448727,0.159902,0.245073,-0.3588,-0.188315,-0.186925,-0.0651471,0.152225,0.17132,0.512728,0.052614,0.00795262,-0.0507911,0.00540356,-0.254696
-10.8837,2.28347,0.86734,0.0978037,0.653572,0.421809,0.184492,0.214524,-0.526765,-0.346771,-0.211253,0.0284262,0.209728,0.0928492,0.159793,0.131295,0.0541387,-0.233767,0.0439141,-0.0820136
-10.9756,2.24653,0.972839,0.0703617,0.60113,0.352187,0.217734,0.15695,-0.385011,-0.383468,-0.000676265,0.104694,0.129676,0.0868484,0.392199,-0.0448785,0.133265,0.0281165,-0.191036,-0.20965
-10.3883,2.1382,0.973755,0.0497897,0.569608,0.368654,0.182108,0.142575,-0.473828,-0.208238,-0.0474185,0.000806601,0.191271,0.000681765,-0.0231205,0.0536769,0.0384613,0.13977,0.0945424,-0.173637
-10.5471,2.2708,0.903045,0.113105,0.631909,0.344729,0.02582,-0.00488018,-0.22299,-0.0909853,0.0235263,0.112023,0.0372009,-0.0792372,0.111847,0.0475998,0.101253,0.0956513,0.0982772,-0.17707
-10.2962,2.22672,1.01124,0.113944,0.418504,0.302386,0.0729605,0.133847,-0.0563539,-0.266813,-0.0586785,0.0236642,0.191663,-0.111551,0.0216748,0.0539829,0.133655,0.0798386,-0.0202758,-0.0601651
-10.1447,2.19333,1.1799,-0.079144,0.314602,0.285093,0.321773,0.00498445,-0.0393549,-0.0906106,-0.0760205,-0.0944603,0.11644,-0.0800238,0.125132,0.0700132,0.122466,-0.0596845,0.077812,-0.156719
-9.76169,2.17097,1.0381,-0.0800758,0.335417,0.15753,0.3336,0.145714,-0.129505,0.0479017,-0.183766,-0.0348336,-0.00445402,-0.0446185,0.0460902,0.173525,0.183187,-0.0742262,0.0793977,-0.0732332
-9.73018,2.29732,1.08659,-0.0678116,0.137571,0.260586,0.288799,0.355202,-0.0544991,-0.217171,-0.258689,-0.0294752,0.105515,-0.0710431,-0.0196532,0.0492221,0.249655,-0.0721728,0.128025,-0.032805
-9.63258,2.10623,1.15607,0.0147678,0.184427,0.196523,0.329139,0.321671,-0.0763317,-0.310519,-0.106002,0.055332,-0.0302722,-0.0299821,0.0637215,0.151459,0.214971,-0.167442,0.0287287,0.0176476
-9.35926,2.27105,1.04111,-0.0671882,0.380627,0.136134,0.284118,0.308291,-0.120506,-0.212509,-0.287928,-0.0494174,-0.0445222,-0.0331052,0.149481,-0.0238582,0.0462935,-0.0388253,0.0614891,0.214785
-9.39341,2.12819,1.06275,0.175286,0.138124,0.0881425,0.192124,0.356027,-0.0986285,-0.0801936,-0.329569,0.0952755,0.131436,0.00175777,0.135041,0.234409,-0.00416122,-0.153663,-0.0359338,0.199081
-9.20487,2.12266,1.15078,0.0789273,0.332242,0.168316,0.327985,0.08063,-0.281031,-0.215114,-0.232248,0.0275502,0.227382,0.0649575,-0.049281,-0.0746623,0.0979076,-0.0341064,-0.0237013,0.10555
-8.99965,2.05073,1.03229,-0.0383219,0.296383,0.241448,0.0562435,0.122399,-0.164414,-0.158424,-0.0857714,0.157157,0.397,-0.0105016,0.14537,-0.12208,-0.00172883,-0.0672517,0.117367,0.0772666
-8.96323,2.06838,1.14448,0.184016,0.309992,-0.0708177,0.090965,0.22041,-0.231629,-0.122969,-0.0930586,0.13583,0.202585,-0.107249,-0.00374073,0.0300598,0.109589,-0.0618061,0.11837,-0.110499
-8.81101,2.12672,1.05841,0.167276,0.292354,0.0609045,-0.0192153,0.0888381,-0.200244,-0.204463,0.0512088,0.210658,0.201837,0.0360527,-0.123108,-0.218546,0.308508,0.0811289,0.103478,-0.123297
-8.70639,1.98912,1.10694,0.252909,0.342684,-0.12846,-0.0775547,0.0354415,-0.213459,-0.0388335,0.293005,0.323338,0.126024,0.070581,-0.112564,-0.18745,0.275624,0.0332609,0.147878,-0.0897978
-8.44904,2.12721,1.00789,0.198409,0.18477,0.0330328,-0.0161466,0.0149563,-0.139512,0.000870035,0.117177,0.176598,0.197978,0.0515277,-0.178059,0.0400686,0.205135,-0.0729018,0.239165,-0.0953869
-8.19957,2.22013,0.939576,0.0813289,0.121388,-0.0978594,0.100164,0.200164,-0.0934224,-0.223739,0.144921,0.289626,0.0334172,0.120463,-0.0457683,-0.155028,0.325764,-0.0348565,0.013814,-0.188249
-7.88088,2.05044,0.943366,0.0093349,0.276088,-0.16198,0.0405055,0.284913,-0.0152713,-0.150873,0.0142436,0.211139,0.165128,0.0587,0.00895199,0.0767366,0.241611,-0.196626,0.115181,-0.177093
-7.75474,2.06626,0.896232,0.112746,0.150684,-0.298449,0.0571042,0.299204,0.157798,-0.133053,-0.0802305,0.168814,0.204099,0.295049,0.0634295,0.0424973,-0.0719731,-0.0597309,0.131642,-0.116813
-7.5258,2.0036,0.998983,0.122502,0.0211275,-0.120306,0.145848,0.356954,-0.160726,-0.249332,0.0335503,0.218791,0.11089,0.101849,-0.0144196,-0.106664,0.0849605,0.0544088,0.0585544,-0.115279
-7.48813,1.99724,0.938168,0.0422347,0.00655648,-0.0356358,0.0169789,0.344345,-0.0184996,-0.334603,0.147126,0.307598,0.285063,0.142616,-0.0563947,-0.0469875,0.15861,-0.0486963,-0.0693475,-0.116066
-7.30568,2.00657,0.907663,0.0525549,0.1165,0.00220338,0.107063,0.214161,-0.14935,-0.305561,0.0813586,0.206152,0.261478,0.147359,0.156946,-0.401991,0.183833,-0.0191936,0.0420396,-0.0566989
-7.24614,1.82826,0.853509,0.219755,0.141129,-0.138944,-0.0321315,0.444725,-0.276008,-0.306683,0.0853102,0.472552,0.341941,0.0723975,0.10875,-0.178216,0.129257,0.00555327,0.0318726,-0.186054
-7.2785,1.83615,0.935878,0.215855,0.136357,0.0653927,-0.0205182,0.21858,-0.351795,-0.208622,0.0298281,0.346701,0.38524,0.265659,0.0520787,-0.356433,0.0562781,-0.0998898,0.0937172,0.135355
-7.18064,1.89798,0.773598,0.126034,0.275747,-0.0794714,-0.149464,0.289244,-0.141136,-0.228851,0.100872,0.493859,0.157446,0.234639,0.0490367,-0.232255,0.139837,-0.102569,0.389099,-0.0343338
-7.00721,1.6022,0.911043,0.223911,0.147481,-0.101879,0.120183,0.124768,-0.206492,-0.302399,0.207307,0.427442,0.219303,0.283408,-0.0394826,-0.261877,0.254109,0.0233759,0.217104,-0.144053
-6.88542,1.65633,0.726912,0.258588,0.392152,-0.19221,-0.0899295,0.0749079,-0.139119,-0.053491,0.13424,0.330661,0.178517,0.340809,-0.0490749,-0.216848,0.0409558,0.22686,0.286555,-0.151813
-6.80384,1.60458,0.777568,0.308764,0.240897,-0.161304,-0.00990632,0.0238151,-0.0310818,-0.249942,0.317642,0.388578,0.0650172,0.171948,-0.0884068,0.0421432,0.135898,0.12273,0.34126,-0.275615
-6.64103,1.69116,0.969651,0.164786,2.10628e-7,-0.164442,0.290465,0.0804809,-0.245162,-0.357768,0.153089,0.313729,0.097399,0.110077,-0.0787378,-0.114774,0.182232,0.036491,0.300437,-0.0754481
-6.51747,1.56525,0.852182,0.0532697,0.0150039,-0.0243771,0.0437647,0.061068,-0.0277707,-0.0387929,0.0715918,0.168887,0.237625,0.170147,0.125984,-0.0790529,0.153617,0.0546397,0.224787,-0.0486271
-6.32971,1.588,0.784425,0.14105,-0.139668,-0.160657,0.183417,0.180396,-0.0816673,-0.0909054,-0.039627,0.138868,0.213677,0.0453004,0.147696,-0.173612,0.271947,-0.0297794,0.276253,0.103776
-6.45104,1.64389,0.767846,0.131513,-0.124678,0.00298105,0.101848,0.428262,-0.194825,-0.328454,-0.00421601,0.233764,0.308356,0.0352222,0.163537,-0.0864197,0.167444,-0.0346935,0.197282,-0.0344265
-6.13337,1.39838,0.444176,0.340791,0.0342832,0.0447824,0.0629047,0.292256,-0.313595,-0.171325,-0.0745015,0.275062,0.272264,0.207305,0.288923,-0.152838,0.207222,-0.0402208,0.118035,0.0565681
-6.00101,1.36156,0.460351,0.0348478,0.124093,0.0819636,0.172015,0.26433,-0.257726,-0.357862,-0.0241902,0.289513,0.426145,0.291121,0.0255729,-0.0872719,0.15907,0.00477144,0.269494,0.177732
-6.14723,1.28274,0.850134,0.154061,0.225862,0.163218,0.0608482,0.39415,-0.50523,-0.463791,0.113246,0.312483,0.464692,0.303926,-0.047443,-0.106981,0.212129,0.0855383,0.117281,0.139995
-5.71573,1.47623,0.737192,-0.042053,0.0916755,0.208491,-0.0661996,0.341395,-0.177803,-0.13452,0.0287482,0.0684739,0.39861,0.285832,-0.031314,-0.053563,0.190978,0.13664,0.165936,0.143281
-5.75698,1.60463,0.670074,0.0952369,0.113182,0.0750498,0.146579,0.338036,-0.129295,-0.166564,-0.103954,0.137846,0.295271,0.197225,-0.00994951,-0.0359419,0.244776,0.0508636,0.153161,0.0273534
-5.76566,1.62364,0.562344,0.154979,-0.151034,-0.141561,0.256214,0.218464,-0.188502,-0.219681,0.133371,0.0681887,0.255156,0.0148568,0.0169917,0.121858,0.383808,-0.0825663,0.022954,0.0146081
-5.36384,1.66032,0.556458,0.0403237,-0.117369,0.0252451,0.128251,0.0114202,-0.109838,-0.310018,-0.0503912,0.309481,0.272198,0.0245577,0.0106883,0.0482145,0.21705,0.0689174,0.0829428,-0.0923717
-5.56981,1.37906,0.929257,0.418521,-0.00092959,0.149866,-0.024346,-0.130287,-0.224031,-0.360655,0.144379,0.214105,0.327872,0.332021,-0.0143243,-0.205586,-0.150066,0.0563035,0.173074,-0.193744
-5.72266,1.57783,0.611696,0.588206,0.0289187,0.149218,0.242496,0.0130411,-0.13394,-0.352936,0.107445,0.416258,0.519621,0.102213,0.046619,0.0772724,0.340808,0.0695026,-0.0831695,-0.0379338
-5.76175,1.78886,0.830854,0.639315,0.327102,0.0839249,0.413015,0.208198,-0.249732,-0.399043,0.0990136,0.230623,0.358995,0.305664,0.041558,-0.132356,0.237908,-0.0123423,0.0457611,-0.114915
-5.73184,1.75251,0.927903,0.397909,0.159429,0.23482,0.21654,0.0316951,-0.199732,-0.0124327,0.0800648,0.0779534,0.262119,0.0322863,0.153696,-0.130424,0.225623,0.186673,0.130259,-0.0308583
-6.13744,1.6083,0.966729,0.410318,0.261949,0.189867,0.0605955,0.41323,-0.273472,-0.196957,0.0188992,0.261454,0.37005,0.311909,-0.0428199,-0.0358589,0.200262,0.135367,0.0492172,0.0574852
-5.98115,1.43574,0.856122,0.485502,0.23252,0.159447,0.198436,0.431989,-0.32026,-0.314853,0.0923889,0.230584,0.507003,0.247848,0.056006,0.0214268,0.146227,0.0579513,0.116887,-0.00645187
-6.19435,1.75414,0.760506,0.352179,0.352826,0.374873,0.282563,0.515139,-0.182738,-0.238149,0.0690064,0.220296,0.151852,0.147968,0.105083,0.0448344,0.159537,-0.0682972,-0.0315594,0.0760816
-6.31096,1.89483,0.930654,0.283897,0.1898,0.386226,0.366665,0.506294,-0.233773,-0.117485,0.0448736,0.0926652,0.294112,0.266349,0.0448319,-0.224102,0.25168,0.0768337,-0.0567337,-0.163018
-6.21111,1.98162,0.889117,0.330288,0.36059,0.13125,0.254736,0.46133,-0.0239228,-0.101435,0.0193716,0.167068,0.187287,-0.107771,0.146021,-0.0732563,0.187302,0.0136538,-0.0282967,-0.174816
-6.42492,1.9735,0.909912,0.398382,0.194218,0.367245,0.34768,0.264311,-0.0258364,-0.0326963,-0.0464116,0.149785,0.262457,-0.00161618,0.150133,-0.175941,0.074128,0.116785,0.100657,-0.118104
-6.4735,1.80759,1.03212,0.534166,0.288787,0.148741,0.365604,0.381016,-0.0102237,-0.0624438,0.0322036,0.201307,0.179765,-0.0551328,-0.119787,-0.157549,0.340296,0.103427,0.174301,-0.176476
-5.91121,2.2389,0.622484,0.400082,0.590761,0.178779,0.107152,0.0895773,0.0461042,-0.10009,0.00435277,0.00255122,-0.174776,-0.297575,-0.418745,-0.229474,0.27773,0.3424,0.653733,-0.0662341
-6.36093,2.36752,0.77946,0.462469,0.514503,0.0506226,0.219113,0.185171,-0.141677,-0.129079,-3.78137e-5,0.0636204,-0.118149,-0.150045,-0.445554,-0.340756,0.192579,0.508095,0.457572,0.0294869
-6.60621,2.26282,1.15065,0.371042,0.37703,0.198472,0.137355,0.114367,-0.240192,-0.174361,0.060569,0.184096,-0.108708,-0.17796,-0.421244,-0.339648,0.246447,0.537812,0.370369,-0.0744835
-6.98399,2.53665,1.15387,0.211799,0.416108,0.31527,0.202979,0.196277,-0.279559,-0.247932,-0.0514122,0.142901,-0.0314714,-0.217405,-0.267797,-0.258472,0.199599,0.195913,0.385636,0.141445
-7.18043,2.36341,1.18569,0.387105,0.536003,0.255915,0.202355,0.337591,-0.348124,-0.332617,-0.100647,0.203031,0.0523346,-0.0600783,-0.124756,-0.0448751,0.0605666,-0.0624243,0.174726,0.0892666
-7.39909,2.26191,1.34955,0.456165,0.333506,0.245218,0.103513,0.507402,-0.168167,-0.30623,0.00554559,0.230279,0.131673,-0.198757,0.204349,-0.0832768,-0.0366809,-0.0750301,0.0520778,0.111633
-7.29718,2.27272,1.13527,0.398727,0.387405,0.325574,0.108391,0.226984,-0.042758,-0.315684,0.128724,0.135009,-0.00714785,0.136382,0.170534,-0.326048,0.0914196,0.0111724,0.145132,-0.0509096
-7.53596,2.35586,1.15234,0.317578,0.335153,0.30659,0.0756678,0.185806,0.0170623,-0.119927,0.0034934,0.154594,0.19154,-0.0319568,-0.0140805,-0.337359,0.317433,0.12139,-0.0782476,-0.0485745
-7.63974,2.46898,1.23275,0.273675,0.089317,0.185665,0.50859,0.245046,-0.192523,-0.307075,-0.0595281,0.365381,0.167553,-0.170049,0.00726178,-0.0547948,0.122049,-0.0187016,0.014803,0.0182994
-7.57219,2.30496,1.01732,0.289479,0.251257,0.177175,0.179197,0.291558,0.0106847,-0.0976482,-0.151334,0.112477,0.0517466,-0.0261316,0.05982,0.0327596,0.0512246,-0.058513,0.138502,0.000158255
-7.03627,2.37123,0.686793,0.30435,0.187933,-0.0181295,0.254665,0.217512,-0.026281,-0.313947,-0.153903,0.0888975,-0.0405029,-0.0912413,-0.100718,0.0229458,0.0608535,0.146271,0.410782,-0.0563854
-6.86997,2.52283,0.45983,0.361628,0.134503,-0.0264116,0.247201,0.152077,-0.162588,-0.270367,-0.219804,0.0605737,-0.290274,-0.336802,-0.262679,-0.179799,0.226584,0.42521,0.672407,0.0537742
-7.44992,2.44693,0.663318,0.284262,0.158624,0.0330333,0.0122518,0.112936,-0.175601,-0.241663,-0.184466,-0.117224,-0.177003,-0.347347,-0.288279,-0.0690673,0.441972,0.566763,0.61793,0.159437
-7.97119,2.53692,0.825616,0.232059,0.283891,0.0908121,0.219126,0.0182668,-0.272723,-0.272006,-0.153514,-0.0562516,-0.284243,-0.215742,-0.300586,-0.245722,0.471452,0.591194,0.647692,0.279481
-8.19312,2.51323,0.953054,0.360812,0.471376,0.185361,0.00303448,0.183054,-0.289407,-0.357651,-0.0745493,-0.0557903,-0.161699,-0.526429,-0.263393,-0.125418,0.518158,0.457354,0.371689,0.177869
-8.54835,2.71707,1.012,0.257785,0.471189,0.18054,0.020577,0.220937,-0.136566,-0.279556,-0.130229,-0.166406,-0.243155,-0.227766,-0.115271,-0.0974163,0.219639,0.333763,0.455745,0.198967
-8.23178,2.79518,0.599542,0.255871,0.566733,0.273618,0.118948,-0.0719503,-0.0486194,-0.331947,-0.409931,-0.0787153,0.0752546,-0.34151,-0.274344,-0.146021,0.171012,0.345684,0.552867,0.118698
-8.34473,2.72105,0.811485,0.222408,0.473375,0.454511,0.202149,0.0593511,-0.194279,-0.35946,-0.3054,-0.11014,0.0930505,-0.412577,-0.083448,-0.0979781,0.107677,0.304407,0.445188,0.0386321
-8.74255,2.92201,0.913189,0.120465,0.407152,0.411896,0.448495,0.233035,-0.291052,-0.0943277,-0.535651,-0.0685209,0.0736317,-0.382325,-0.257318,-0.135357,0.14944,0.417769,0.403749,0.179841
-9.03294,2.77394,1.01793,0.0663594,0.562156,0.594921,0.282565,0.140389,-0.0250604,-0.178616,-0.413853,-0.0384863,-0.0500895,-0.290709,-0.106876,-0.0480526,0.150972,0.167089,0.24158,0.100585
-9.24795,2.5815,1.00569,0.198264,0.213847,0.361259,0.400095,0.298886,0.029573,-0.133716,-0.317069,0.101846,0.0188419,-0.301779,0.0111282,-0.00928527,0.221622,0.261064,0.26669,-0.006069
-7.28459,2.81078,-0.114155,0.272693,0.244316,-0.202086,-0.222931,0.000731868,-0.126736,0.0543225,-0.0916846,-0.0153731,0.0701204,-0.0670425,-0.00733852,0.14965,0.239865,0.156406,0.283004,-0.185451
-7.68122,3.06475,0.288759,0.289829,0.18606,-0.0978627,-0.0918624,0.0764955,-0.128149,0.0458888,-0.286386,0.0184447,-0.153267,-0.162339,0.00741283,0.1307,0.240506,0.049106,0.120447,-0.387953
-8.23915,3.20505,0.567573,-0.0185488,0.278638,0.0538856,-0.17586,0.120159,-0.203906,-0.144638,-0.222189,-0.208731,0.0531076,-0.251871,0.224397,0.103163,0.114533,0.0794633,0.172102,-0.385237
-8.85792,3.36324,0.655183,0.0809564,0.306834,0.0856549,-0.061769,-0.000920028,-0.220591,-0.151072,-0.347609,-0.117303,0.223536,-0.278606,0.213767,0.149963,0.0788866,0.0521972,0.0684732,-0.410213
-9.12193,3.40132,0.710572,0.156995,0.443925,0.157187,0.0539289,0.00285849,-0.211679,-0.215032,-0.266386,0.017162,0.0595278,-0.187224,0.263244,0.0149959,-0.0586305,0.0506245,0.116606,-0.374552
-9.24419,3.33935,0.669925,0.346121,0.610759,0.12973,0.0253854,0.0498266,-0.0432543,-0.257441,-0.234135,0.150966,-0.0745838,-0.153983,0.144408,-0.106619,-0.0696574,0.0724624,0.0374518,-0.192252
-8.98136,3.2005,0.650654,0.719472,0.371797,0.224237,0.311433,0.00946406,-0.120495,-0.314063,-0.249099,0.0823191,-0.024937,-0.247631,-0.142269,-0.0813321,-0.0130129,0.116724,0.209653,-0.147154
-9.3054,3.25205,0.843852,0.528252,0.321135,0.441657,0.311574,0.0885926,-0.184084,-0.162565,-0.176139,0.0442906,-0.190091,-0.378591,-0.0294145,-0.079626,0.11759,0.064286,0.213689,-0.186939
-9.53619,3.38922,0.8304,0.377339,0.461147,0.279537,0.178524,0.192061,-0.0981892,-0.0403789,-0.304503,-0.0139797,-0.156417,-0.237805,-0.11801,-0.15639,0.178864,0.0848187,0.135623,-0.203498
-10.0609,3.48001,1.05309,0.14996,0.383169,0.540956,0.198149,0.182731,0.00287439,-0.108902,-0.298744,-0.047176,-0.0655248,-0.245534,-0.0177826,-0.0476923,0.0966595,0.188418,0.176923,-0.0237916
-10.3191,3.36085,0.863528,0.306126,0.519551,0.2521,0.176415,0.478473,-0.1212,-0.136533,-0.202986,-0.0337166,0.0310156,-0.277752,0.0790472,0.0111589,0.120388,0.174651,0.171144,-0.0684508
-7.09664,2.58415,-0.0640497,0.821196,0.0441624,0.112112,0.0793278,-0.162418,0.0106493,0.0159731,-0.0949289,-0.487195,-0.570903,-0.384734,0.122615,0.588188,0.654967,0.356284,-0.160931,-0.292617
-8.4161,3.16432,-0.136362,0.600295,0.399568,0.307774,0.141113,-0.192858,-0.00809529,-0.040977,-0.205222,-0.423303,-0.478065,-0.69428,-0.0306588,0.535935,0.627819,0.438912,0.071912,-0.200303
-8.99002,3.30181,0.189029,0.511321,0.398033,0.350235,0.113825,-0.0596411,-0.11214,-0.00871926,-0.336382,-0.398816,-0.411801,-0.706176,-0.152436,0.509168,0.766717,0.41178,-0.0226942,-0.263614
-9.33982,3.29816,0.189776,0.426103,0.497928,0.502342,0.0959208,0.0368063,-0.177783,-0.0891883,-0.388922,-0.524566,-0.566993,-0.638649,0.0385026,0.458856,0.631392,0.442767,-0.0145739,-0.172269
-9.82159,3.38263,0.42533,0.486241,0.535693,0.399513,0.131112,-0.000182926,-0.144178,-0.0963886,-0.323394,-0.588012,-0.622961,-0.569352,0.120946,0.52308,0.426191,0.261919,0.0311099,-0.149888
-9.62153,3.32757,0.252174,0.776863,0.488827,0.311711,0.0603802,0.0136921,-0.146865,-0.0998656,-0.23546,-0.559229,-0.604334,-0.46112,0.141903,0.410694,0.330209,0.193231,0.139965,-0.156515
-9.44493,3.3966,0.136689,0.594723,0.641598,0.501741,0.207286,-0.17427,-0.306496,-0.1788,-0.280091,-0.438107,-0.321886,-0.400156,0.295929,0.19671,0.0969792,0.318309,0.144854,-0.282443
-9.99557,3.75983,0.302327,0.456113,0.46598,0.451912,0.167031,0.0400871,-0.30205,-0.449262,-0.247802,-0.416655,-0.247883,-0.492028,0.268962,0.310898,-0.0489519,0.385749,0.184777,-0.381054
-10.654,3.71603,0.508334,0.390681,0.433835,0.555304,0.154927,0.00439515,-0.297449,-0.338016,-0.365913,-0.202691,-0.0226528,-0.305956,0.268571,-0.0277425,-0.00597804,0.235335,0.275155,-0.263315
-11.2408,3.68612,0.737243,0.526852,0.463068,0.413697,0.216473,0.167079,-0.304056,-0.400975,-0.239204,-0.0627158,-0.0441101,-0.26913,0.219576,0.153815,0.0242063,0.0711843,0.00681215,-0.090671
-10.7655,3.42332,0.433423,0.64347,0.511108,0.356044,0.166772,0.193857,-0.286165,-0.158354,-0.225622,-0.0487196,-0.0337674,-0.13593,0.305663,0.133379,-0.172626,0.105145,0.108566,-0.103769
-7.71953,3.27605,-0.34543,0.846754,0.302249,0.296096,-0.313142,0.00299989,-0.0446789,0.119131,-0.179989,-0.0771469,-0.111066,-0.262992,0.0162959,0.377623,-0.140292,0.0957653,-0.0481107,-0.564351
-9.11665,3.73667,0.0744031,0.754031,0.353186,0.235722,-0.168104,0.145709,-0.00351857,0.0359348,-0.146961,-0.186855,-0.293724,-0.27818,0.0752743,0.163651,0.0842927,0.0110316,0.092517,-0.580097
-9.53119,3.95469,0.099375,0.72859,0.517971,0.204499,-0.0308646,0.00989016,-0.124235,0.2045,-0.274598,-0.191751,-0.0583052,-0.479407,0.00581989,0.188444,0.0516218,-0.0270858,0.0874264,-0.453786
-10.2882,4.16561,0.1799,0.683668,0.675842,0.13926,-0.01225,0.00804837,-0.155124,-0.0571658,-0.00558166,-0.218646,-0.16081,-0.408363,-0.0348293,0.152685,-0.0114049,0.0228846,-0.0220287,-0.398648
